Entity,Code,Year,"Deaths that are from all causes attributed to smoking, in both sexes aged all ages",World Bank's income classification,"Deaths that are from all causes attributed to smoking, in both sexes aged all ages",Year
Burundi,BDI,1992,3541.6704,Low-income countries,2778.5208,2019
Burundi,BDI,1993,3558.8716,Low-income countries,2778.5208,2019
Burundi,BDI,1994,3534.0608,Low-income countries,2778.5208,2019
Burundi,BDI,1995,3520.119,Low-income countries,2778.5208,2019
Burundi,BDI,1996,3438.271,Low-income countries,2778.5208,2019
Burundi,BDI,1997,3311.022,Low-income countries,2778.5208,2019
Burundi,BDI,1998,3168.9216,Low-income countries,2778.5208,2019
Burundi,BDI,1999,2998.7346,Low-income countries,2778.5208,2019
Burundi,BDI,2000,2887.1416,Low-income countries,2778.5208,2019
Burundi,BDI,2001,2711.9517,Low-income countries,2778.5208,2019
Burundi,BDI,2002,2594.289,Low-income countries,2778.5208,2019
Burundi,BDI,2003,2493.8733,Low-income countries,2778.5208,2019
Burundi,BDI,2004,2426.495,Low-income countries,2778.5208,2019
Burundi,BDI,2005,2386.439,Low-income countries,2778.5208,2019
Burundi,BDI,2006,2323.343,Low-income countries,2778.5208,2019
Burundi,BDI,2007,2272.3127,Low-income countries,2778.5208,2019
Burundi,BDI,2008,2231.7537,Low-income countries,2778.5208,2019
Burundi,BDI,2009,2199.447,Low-income countries,2778.5208,2019
Burundi,BDI,2010,2221.0156,Low-income countries,2778.5208,2019
Burundi,BDI,2011,2248.294,Low-income countries,2778.5208,2019
Burundi,BDI,2012,2288.1748,Low-income countries,2778.5208,2019
Burundi,BDI,2013,2321.3804,Low-income countries,2778.5208,2019
Burundi,BDI,2014,2361.098,Low-income countries,2778.5208,2019
Burundi,BDI,2015,2415.8464,Low-income countries,2778.5208,2019
Burundi,BDI,2016,2472.3357,Low-income countries,2778.5208,2019
Burundi,BDI,2017,2555.8333,Low-income countries,2778.5208,2019
Burundi,BDI,2018,2676.5984,Low-income countries,2778.5208,2019
Burundi,BDI,2019,2778.5208,Low-income countries,2778.5208,2019
Burundi,BDI,1987,,Low-income countries,2778.5208,2019
Burundi,BDI,1988,,Low-income countries,2778.5208,2019
Burundi,BDI,1989,,Low-income countries,2778.5208,2019
Burundi,BDI,2020,,Low-income countries,2778.5208,2019
Burundi,BDI,2021,,Low-income countries,2778.5208,2019
Burundi,BDI,2022,,Low-income countries,2778.5208,2019
Cambodia,KHM,1990,8998.885,Low-income countries,16458.541,2019
Cambodia,KHM,1991,9020.973,Low-income countries,16458.541,2019
Cambodia,KHM,1992,9095.742,Low-income countries,16458.541,2019
Cambodia,KHM,1993,9248.219,Low-income countries,16458.541,2019
Cambodia,KHM,1994,9455.576,Low-income countries,16458.541,2019
Cambodia,KHM,1995,9697.913,Low-income countries,16458.541,2019
Cambodia,KHM,1996,9885.556,Low-income countries,16458.541,2019
Cambodia,KHM,1997,10127.977,Low-income countries,16458.541,2019
Cambodia,KHM,1998,10417.549,Low-income countries,16458.541,2019
Cambodia,KHM,1999,10666.884,Low-income countries,16458.541,2019
Cambodia,KHM,2000,10893.278,Low-income countries,16458.541,2019
Cambodia,KHM,2001,11084.634,Low-income countries,16458.541,2019
Cambodia,KHM,2002,11270.608,Low-income countries,16458.541,2019
Cambodia,KHM,2003,11495.115,Low-income countries,16458.541,2019
Cambodia,KHM,2004,11762.548,Low-income countries,16458.541,2019
Cambodia,KHM,2005,12005.378,Low-income countries,16458.541,2019
Cambodia,KHM,2006,12240.844,Low-income countries,16458.541,2019
Cambodia,KHM,2007,12583.749,Low-income countries,16458.541,2019
Cambodia,KHM,2008,12953.787,Low-income countries,16458.541,2019
Cambodia,KHM,2009,13355.302,Low-income countries,16458.541,2019
Cambodia,KHM,2010,13782.283,Low-income countries,16458.541,2019
Cambodia,KHM,2011,14156.39,Low-income countries,16458.541,2019
Cambodia,KHM,2012,14422.093,Low-income countries,16458.541,2019
Cambodia,KHM,2013,14669.28,Low-income countries,16458.541,2019
Cambodia,KHM,2014,14904.027,Low-income countries,16458.541,2019
Cambodia,KHM,2015,15155.883,Lower-middle-income countries,16458.541,2019
Cambodia,KHM,2016,15427.473,Lower-middle-income countries,16458.541,2019
Cambodia,KHM,2017,15725.14,Lower-middle-income countries,16458.541,2019
Cambodia,KHM,2018,16102.93,Lower-middle-income countries,16458.541,2019
Cambodia,KHM,2019,16458.541,Lower-middle-income countries,16458.541,2019
Cambodia,KHM,1987,,Low-income countries,16458.541,2019
Cambodia,KHM,1988,,Low-income countries,16458.541,2019
Cambodia,KHM,1989,,Low-income countries,16458.541,2019
Cambodia,KHM,2020,,Lower-middle-income countries,16458.541,2019
Cambodia,KHM,2021,,Lower-middle-income countries,16458.541,2019
Cambodia,KHM,2022,,Lower-middle-income countries,16458.541,2019
Cameroon,CMR,1990,2702.402,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,1991,2797.9473,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,1992,2914.7742,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,1993,3067.7393,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,1994,3187.5696,Low-income countries,5413.977,2019
Cameroon,CMR,1995,3327.7273,Low-income countries,5413.977,2019
Cameroon,CMR,1996,3473.478,Low-income countries,5413.977,2019
Cameroon,CMR,1997,3633.0015,Low-income countries,5413.977,2019
Cameroon,CMR,1998,3806.4756,Low-income countries,5413.977,2019
Cameroon,CMR,1999,3954.7793,Low-income countries,5413.977,2019
Cameroon,CMR,2000,4128.9644,Low-income countries,5413.977,2019
Cameroon,CMR,2001,4234.653,Low-income countries,5413.977,2019
Cameroon,CMR,2002,4328.579,Low-income countries,5413.977,2019
Cameroon,CMR,2003,4413.18,Low-income countries,5413.977,2019
Cameroon,CMR,2004,4477.303,Low-income countries,5413.977,2019
Cameroon,CMR,2005,4578.393,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,2006,4691.559,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,2007,4774.136,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,2008,4865.847,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,2009,4961.432,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,2010,5041.352,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,2011,5142.963,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,2012,5252.4277,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,2013,5315.9653,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,2014,5352.2407,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,2015,5358.4697,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,2016,5345.3687,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,2017,5356.435,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,2018,5402.739,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,2019,5413.977,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,1987,,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,1988,,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,1989,,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,2020,,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,2021,,Lower-middle-income countries,5413.977,2019
Cameroon,CMR,2022,,Lower-middle-income countries,5413.977,2019
Canada,CAN,1990,50589.89,High-income countries,49645.523,2019
Canada,CAN,1991,50453.223,High-income countries,49645.523,2019
Canada,CAN,1992,50424.586,High-income countries,49645.523,2019
Canada,CAN,1993,50985.55,High-income countries,49645.523,2019
Canada,CAN,1994,50884.87,High-income countries,49645.523,2019
Canada,CAN,1995,51098.977,High-income countries,49645.523,2019
Canada,CAN,1996,50798.29,High-income countries,49645.523,2019
Canada,CAN,1997,50479.92,High-income countries,49645.523,2019
Canada,CAN,1998,50212.434,High-income countries,49645.523,2019
Canada,CAN,1999,49591.1,High-income countries,49645.523,2019
Canada,CAN,2000,48675.785,High-income countries,49645.523,2019
Canada,CAN,2001,48154.414,High-income countries,49645.523,2019
Canada,CAN,2002,48009.953,High-income countries,49645.523,2019
Canada,CAN,2003,47908.89,High-income countries,49645.523,2019
Canada,CAN,2004,47551.3,High-income countries,49645.523,2019
Canada,CAN,2005,47344.176,High-income countries,49645.523,2019
Canada,CAN,2006,46921.54,High-income countries,49645.523,2019
Canada,CAN,2007,47115.207,High-income countries,49645.523,2019
Canada,CAN,2008,46978.246,High-income countries,49645.523,2019
Canada,CAN,2009,46450.113,High-income countries,49645.523,2019
Canada,CAN,2010,45705.086,High-income countries,49645.523,2019
Canada,CAN,2011,45323.703,High-income countries,49645.523,2019
Canada,CAN,2012,45496,High-income countries,49645.523,2019
Canada,CAN,2013,45556.51,High-income countries,49645.523,2019
Canada,CAN,2014,45986.043,High-income countries,49645.523,2019
Canada,CAN,2015,45892.746,High-income countries,49645.523,2019
Canada,CAN,2016,46262.863,High-income countries,49645.523,2019
Canada,CAN,2017,46759.375,High-income countries,49645.523,2019
Canada,CAN,2018,48652.08,High-income countries,49645.523,2019
Canada,CAN,2019,49645.523,High-income countries,49645.523,2019
Canada,CAN,1987,,High-income countries,49645.523,2019
Canada,CAN,1988,,High-income countries,49645.523,2019
Canada,CAN,1989,,High-income countries,49645.523,2019
Canada,CAN,2020,,High-income countries,49645.523,2019
Canada,CAN,2021,,High-income countries,49645.523,2019
Canada,CAN,2022,,High-income countries,49645.523,2019
Cape Verde,CPV,1990,116.01102,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,1991,117.73653,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,1992,118.71036,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,1993,121.31861,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,1994,121.9147,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,1995,121.7347,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,1996,125.73492,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,1997,130.99406,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,1998,128.75522,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,1999,127.69323,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2000,126.16859,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2001,125.61542,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2002,125.05799,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2003,124.12335,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2004,123.329765,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2005,122.56684,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2006,110.80963,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2007,107.17224,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2008,107.03915,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2009,107.20225,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2010,106.82423,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2011,108.86956,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2012,110.27469,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2013,110.73584,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2014,111.22116,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2015,113.20821,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2016,117.07277,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2017,122.05066,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2018,157.8784,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2019,156.8471,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,1988,,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,1989,,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2020,,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2021,,Lower-middle-income countries,156.8471,2019
Cape Verde,CPV,2022,,Lower-middle-income countries,156.8471,2019
Cayman Islands,CYM,1993,,High-income countries,,
Cayman Islands,CYM,1994,,High-income countries,,
Cayman Islands,CYM,1995,,High-income countries,,
Cayman Islands,CYM,1996,,High-income countries,,
Cayman Islands,CYM,1997,,High-income countries,,
Cayman Islands,CYM,1998,,High-income countries,,
Cayman Islands,CYM,1999,,High-income countries,,
Cayman Islands,CYM,2000,,High-income countries,,
Cayman Islands,CYM,2001,,High-income countries,,
Cayman Islands,CYM,2002,,High-income countries,,
Cayman Islands,CYM,2003,,High-income countries,,
Cayman Islands,CYM,2004,,High-income countries,,
Cayman Islands,CYM,2005,,High-income countries,,
Cayman Islands,CYM,2006,,High-income countries,,
Cayman Islands,CYM,2007,,High-income countries,,
Cayman Islands,CYM,2008,,High-income countries,,
Cayman Islands,CYM,2009,,High-income countries,,
Cayman Islands,CYM,2010,,High-income countries,,
Cayman Islands,CYM,2011,,High-income countries,,
Cayman Islands,CYM,2012,,High-income countries,,
Cayman Islands,CYM,2013,,High-income countries,,
Cayman Islands,CYM,2014,,High-income countries,,
Cayman Islands,CYM,2015,,High-income countries,,
Cayman Islands,CYM,2016,,High-income countries,,
Cayman Islands,CYM,2017,,High-income countries,,
Cayman Islands,CYM,2018,,High-income countries,,
Cayman Islands,CYM,2019,,High-income countries,,
Cayman Islands,CYM,2020,,High-income countries,,
Cayman Islands,CYM,2021,,High-income countries,,
Cayman Islands,CYM,2022,,High-income countries,,
Central African Republic,CAF,1990,1521.7388,Low-income countries,1974.5631,2019
Central African Republic,CAF,1991,1566.1774,Low-income countries,1974.5631,2019
Central African Republic,CAF,1992,1588.6001,Low-income countries,1974.5631,2019
Central African Republic,CAF,1993,1622.9092,Low-income countries,1974.5631,2019
Central African Republic,CAF,1994,1657.6118,Low-income countries,1974.5631,2019
Central African Republic,CAF,1995,1679.296,Low-income countries,1974.5631,2019
Central African Republic,CAF,1996,1723.7244,Low-income countries,1974.5631,2019
Central African Republic,CAF,1997,1733.1488,Low-income countries,1974.5631,2019
Central African Republic,CAF,1998,1756.2759,Low-income countries,1974.5631,2019
Central African Republic,CAF,1999,1775.8745,Low-income countries,1974.5631,2019
Central African Republic,CAF,2000,1771.9927,Low-income countries,1974.5631,2019
Central African Republic,CAF,2001,1778.8215,Low-income countries,1974.5631,2019
Central African Republic,CAF,2002,1789.1526,Low-income countries,1974.5631,2019
Central African Republic,CAF,2003,1787.2252,Low-income countries,1974.5631,2019
Central African Republic,CAF,2004,1784.3995,Low-income countries,1974.5631,2019
Central African Republic,CAF,2005,1786.1415,Low-income countries,1974.5631,2019
Central African Republic,CAF,2006,1790.1028,Low-income countries,1974.5631,2019
Central African Republic,CAF,2007,1781.136,Low-income countries,1974.5631,2019
Central African Republic,CAF,2008,1767.2021,Low-income countries,1974.5631,2019
Central African Republic,CAF,2009,1775.3068,Low-income countries,1974.5631,2019
Central African Republic,CAF,2010,1804.9535,Low-income countries,1974.5631,2019
Central African Republic,CAF,2011,1823.0883,Low-income countries,1974.5631,2019
Central African Republic,CAF,2012,1816.2068,Low-income countries,1974.5631,2019
Central African Republic,CAF,2013,1840.1099,Low-income countries,1974.5631,2019
Central African Republic,CAF,2014,1851.4818,Low-income countries,1974.5631,2019
Central African Republic,CAF,2015,1870.2802,Low-income countries,1974.5631,2019
Central African Republic,CAF,2016,1895.6879,Low-income countries,1974.5631,2019
Central African Republic,CAF,2017,1924.1693,Low-income countries,1974.5631,2019
Central African Republic,CAF,2018,1949.2914,Low-income countries,1974.5631,2019
Central African Republic,CAF,2019,1974.5631,Low-income countries,1974.5631,2019
Central African Republic,CAF,1987,,Low-income countries,1974.5631,2019
Central African Republic,CAF,1988,,Low-income countries,1974.5631,2019
Central African Republic,CAF,1989,,Low-income countries,1974.5631,2019
Central African Republic,CAF,2020,,Low-income countries,1974.5631,2019
Central African Republic,CAF,2021,,Low-income countries,1974.5631,2019
Central African Republic,CAF,2022,,Low-income countries,1974.5631,2019
Chad,TCD,1990,1810.4854,Low-income countries,2972.5576,2019
Chad,TCD,1991,1820.9026,Low-income countries,2972.5576,2019
Chad,TCD,1992,1867.9647,Low-income countries,2972.5576,2019
Chad,TCD,1993,1930.8209,Low-income countries,2972.5576,2019
Chad,TCD,1994,1985.7319,Low-income countries,2972.5576,2019
Chad,TCD,1995,2028.3743,Low-income countries,2972.5576,2019
Chad,TCD,1996,2133.5852,Low-income countries,2972.5576,2019
Chad,TCD,1997,2213.9058,Low-income countries,2972.5576,2019
Chad,TCD,1998,2271.8044,Low-income countries,2972.5576,2019
Chad,TCD,1999,2334.8726,Low-income countries,2972.5576,2019
Chad,TCD,2000,2379.8528,Low-income countries,2972.5576,2019
Chad,TCD,2001,2433.2063,Low-income countries,2972.5576,2019
Chad,TCD,2002,2491.5383,Low-income countries,2972.5576,2019
Chad,TCD,2003,2549.9246,Low-income countries,2972.5576,2019
Chad,TCD,2004,2580.0466,Low-income countries,2972.5576,2019
Chad,TCD,2005,2575.5195,Low-income countries,2972.5576,2019
Chad,TCD,2006,2596.1448,Low-income countries,2972.5576,2019
Chad,TCD,2007,2636.2166,Low-income countries,2972.5576,2019
Chad,TCD,2008,2679.4912,Low-income countries,2972.5576,2019
Chad,TCD,2009,2725.5164,Low-income countries,2972.5576,2019
Chad,TCD,2010,2760.9758,Low-income countries,2972.5576,2019
Chad,TCD,2011,2805.3987,Low-income countries,2972.5576,2019
Chad,TCD,2012,2840.451,Low-income countries,2972.5576,2019
Chad,TCD,2013,2849.8308,Low-income countries,2972.5576,2019
Chad,TCD,2014,2872.5312,Low-income countries,2972.5576,2019
Chad,TCD,2015,2891.6875,Low-income countries,2972.5576,2019
Chad,TCD,2016,2909.0757,Low-income countries,2972.5576,2019
Chad,TCD,2017,2931.528,Low-income countries,2972.5576,2019
Chad,TCD,2018,2959.962,Low-income countries,2972.5576,2019
Chad,TCD,2019,2972.5576,Low-income countries,2972.5576,2019
Chad,TCD,1987,,Low-income countries,2972.5576,2019
Chad,TCD,1988,,Low-income countries,2972.5576,2019
Chad,TCD,1989,,Low-income countries,2972.5576,2019
Chad,TCD,2020,,Low-income countries,2972.5576,2019
Chad,TCD,2021,,Low-income countries,2972.5576,2019
Chad,TCD,2022,,Low-income countries,2972.5576,2019
Channel Islands,OWID_CIS,1987,,High-income countries,,
Channel Islands,OWID_CIS,1988,,High-income countries,,
Channel Islands,OWID_CIS,1989,,High-income countries,,
Channel Islands,OWID_CIS,1990,,High-income countries,,
Channel Islands,OWID_CIS,1991,,High-income countries,,
Channel Islands,OWID_CIS,1992,,High-income countries,,
